adm_region,adm_provincia,adm_comuna,adm_local,lat,lon,direccion_encontrada,fuente
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA CLUB HIPICO,-33.5800636,-70.6786368,"Escuela Básica Club Hípico, 13179, Martín de Solís, Villa Renacimiento, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8012117, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA GENERAL ALBERTO BACHELET MARTINEZ,-33.5662423,-70.6811977,"Albeniz 12021, El Bosque, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA JOSE MARTI,-33.5416941,-70.6838225,"Escuela Básica José Marti, 1080, 18 de Septiembre, Villa 4 de Septiembre, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 7970000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA MARCIAL MARTINEZ FERRARI,-33.5710245,-70.6867491,"Escuela Marcial Martinez De Ferrari, 12552, Gran Avenida José Miguel Carrera, Villa Los Carolinos, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8012117, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA MARIO ARCE GATICA,-33.5626841,-70.6643807,"Escuela Básica Mario Arce Gatica, 10958, Los Avellanos, Población Los Sauces, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8010000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA NEMESIO ANTUNEZ L1,-33.57104460000001,-70.6631147,"Calle - El Libertador 1001, 8031542 El Bosque, San Bernardo, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA NEMESIO ANTUNEZ L2,-33.57104460000001,-70.6631147,"Calle - El Libertador 1001, 8031542 El Bosque, San Bernardo, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA ORLANDO LETELIER,-33.5518209,-70.6877936,"Escuela Orlando Letelier, 1214, El Pillán, Población  Santa Laura, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8012117, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA PAUL HARRIS,-33.5675743,-70.6591177,"Escuela Básica Paul Harris El Bosque, 11208, Las Perlas, Villa El Bosque, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8010000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,ESCUELA VILLA SANTA ELENA,-33.5649191,-70.6672108,"Escuela Básica Villa Santa Elena, 11169, Pasaje Los Platinos, Población Santa Elena, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8010000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,LICEO CHRISTA MC AULIFFE L1,-33.54903480000001,-70.6705331,"Gran Av. José Miguel Carrera 9730, 8030024 El Bosque, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,LICEO CHRISTA MC AULIFFE L2,-33.54903480000001,-70.6705331,"Gran Av. José Miguel Carrera 9730, 8030024 El Bosque, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,LICEO JUAN GOMEZ MILLAS,-33.5490944,-70.6727943,"Liceo Juan Gómez Millas, 9740, Gran Avenida José Miguel Carrera, Villa Las Rosas, Villa Primavera, El Bosque, Provincia de Santiago, Región Metropolitana de Santiago, 8012117, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,LICEO NUESTRA SEÑORA MARIA INMACULADA,-33.5521975,-70.6748507,"Luis Barros Borgoño 92, El Bosque, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,COLEGIO ASCENSION NICOL,-33.4687072,-70.6988427,"Juana Weber de Amunátegui 4601, 9180186 Santiago, Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,COLEGIO ECHAURREN,-33.4751266,-70.71639379999999,"Luis Infante Cerda 5484, 9180714 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,COLEGIO HERNANDO DE MAGALLANES,-33.4692143,-70.712486,"La Portada 5635, 9180307 Santiago, Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,COLEGIO PIAMARTA,-33.4700098,-70.7236278,"Estación Central, Santiago Metropolitan Region, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,COLEGIO POLIVALENTE PRINCIPE DE GALES,-33.4494597,-70.695131,"San Gumercindo 254, Paraguay 4317, 9170105 Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA ARNALDO FALABELLA,-33.4586518,-70.6921449,"Coronel Godoy 555, 9160234 Estación Central, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA ARTURO ALESSANDRI PALMA L1,-33.455893,-70.6984563,"Av. Alameda Libertador Bernardo O'Higgins 4558, 9190005 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA ARTURO ALESSANDRI PALMA L2,-33.455893,-70.6984563,"Av. Alameda Libertador Bernardo O'Higgins 4558, 9190005 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA CARLOS CONDELL DE LA HAZA,-33.4617363,-70.70056509999999,"Transit 661, Serv Rdsi - Transit 661, 9190801 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA CAROLINA VERGARA AYARES D-276,-33.4741382,-70.7056503,"Butalcura 834, 9180985 Estación Central, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA ESTADO DE PALESTINA,-33.473537,-70.7016491,"Pje. Coyhaique 6215, Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA JOSE ANTONIO LECAROS,-33.4640505,-70.6988436,"El Carmelo 182, 9180019 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA PACTO ANDINO L1,-33.4635235,-70.70949379999999,"Las Lilas 5810, 9190389 Estación Central, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA PACTO ANDINO L2,-33.4635235,-70.70949379999999,"Las Lilas 5810, 9190389 Estación Central, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA REPUBLICA DE AUSTRIA,-33.4752838,-70.69510199999999,"Luis Cruz Martínez 4431, 9161320 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA UNION LATINOAMERICANA,-33.4634238,-70.69203569999999,"Sta. Teresa 1071, 9161113 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,ESCUELA VICTOR JARA,-33.4508803,-70.685626,"Av. Víctor Jara, Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,LICEO COMERCIAL B-72,-33.4639362,-70.7021121,"Av. 5 de Abril 4936, P 00, 9180027 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,LICEO ESTACION CENTRAL L1,-33.4563568,-70.69885099999999,"Purísima 58, 9190004 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,LICEO ESTACION CENTRAL L2,-33.4563568,-70.69885099999999,"Purísima 58, 9190004 Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACION CENTRAL,LICEO MADRE VICENCIA,-33.4601581,-70.7090659,"Las Catalpas 099, 9190163 Santiago, Estación Central, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,CENTRO EDUCACIONAL DE HUECHURABA L1,-33.3745222,-70.63432019999999,"Av. El Bosque de Santiago 491, Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,CENTRO EDUCACIONAL DE HUECHURABA L2,-33.3745222,-70.63432019999999,"Av. El Bosque de Santiago 491, Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA,-33.3595321,-70.6859434,"Centro Educacional Ernesto Yañez Rivera, 6664, Lasana, Villa Los Libertadores, Huechuraba, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8710022, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,COLEGIO GRACE COLLEGE L1,-33.3541734,-70.6773307,"Av. Sta. Marta de Huechuraba 7353, 8600058 Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,COLEGIO GRACE COLLEGE L2,-33.3541734,-70.6773307,"Av. Sta. Marta de Huechuraba 7353, 8600058 Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA L1,-33.351017,-70.6829463,"Los Cedros 7550, Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA L2,-33.351017,-70.6829463,"Los Cedros 7550, Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,-33.36369,-70.6313854,"Colegio Santa Teresa de Jesús de Los Andes, 6187, El Litre, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA ADELAIDA LA FETRA,-33.3666581,-70.6343847,"Escuela Adelaida La Fetra, 606, Los Cerezos, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA CARLOS PRATS GONZALEZ,-33.3679239,-70.6369278,"Escuela Básica Carlos Prats González, 5886, Guayalolén, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA JOSE ABELARDO NUÑEZ N°3,-33.3747558,-70.6403857,"Carlos Aguirre Luco 824, 8590734 Huechuraba, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA LAS CANTERAS,-33.3761152,-70.6233602,"Escuela Las Canteras, 263, Las Petunias, Población El Barrero, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 8580670, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA SANTA VICTORIA DE HUECHURABA,-33.3738295,-70.6422206,"Escuela Santa Victoria de Huechuraba, 989, Carlos Aguirre Luco, Población Santa Victoria, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,ESCUELA SANTIAGO DE GUAYAQUIL,-33.3784876,-70.6434152,"Escuela Santiago De Guayaquil, 920, Juan XXIII, Población 28 de Octubre, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,COLEGIO ELENA BETTINI,-33.4021659,-70.6723994,"Colegio Elena Bettini, 2761, 3 de Diciembre, Barrio Reina María, Independencia, Provincia de Santiago, Región Metropolitana de Santiago, 8540000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,ESCUELA CAMILO MORI,-33.4247,-70.6668557,"Escuela Básica Camilo Mori, 2064, Baldomero Flores, Población Manuel Montt, Independencia, Provincia de Santiago, Región Metropolitana de Santiago, 8380552, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO A-80 PRESIDENTE JOSE MANUEL BALMACEDA L1,-33.4309763,-70.6633453,"Av. Pdte. Balmaceda 80, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO A-80 PRESIDENTE JOSE MANUEL BALMACEDA L2,-33.4309763,-70.6633453,"Av. Pdte. Balmaceda 80, Santiago, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO GABRIELA MISTRAL L1,-33.4159796,-70.6567979,"Av. Independencia 1225, 8380416 Santiago, Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO GABRIELA MISTRAL L2,-33.4159796,-70.6567979,"Av. Independencia 1225, 8380416 Santiago, Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO MIGUEL RAFAEL PRADO L1,-33.4214865,-70.66233079999999,"Gamero 2051, Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO MIGUEL RAFAEL PRADO L2,-33.4214865,-70.66233079999999,"Gamero 2051, Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO MULTIGENERO DOCTORA ELOISA DIAZ INZUNZA L1,-33.421898,-70.5629142,"Dra. Eloisa Díaz, Las Condes, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO MULTIGENERO DOCTORA ELOISA DIAZ INZUNZA L2,-33.421898,-70.5629142,"Dra. Eloisa Díaz, Las Condes, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO SAN FRANCISCO DE QUITO L1,-33.4106564,-70.6624178,"Huasco 1801, 8380241 Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO SAN FRANCISCO DE QUITO L2,-33.4106564,-70.6624178,"Huasco 1801, 8380241 Independencia, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,LICEO SANTA TERESITA,-33.4122677,-70.6744413,"Liceo Particular Santa Teresita, 1258, Namur, Barrio Villa Moderna, Independencia, Provincia de Santiago, Región Metropolitana de Santiago, 8390450, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,CENTRO COMUNITARIO SERGIO SILVA ACUÑA,-33.5334985,-70.6519995,"Paraguay 1052-1062, 7980568 La Cisterna, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,CENTRO DE EMPRENDIMIENTO,-33.527301,-70.6554098,"Av. El Parrón 548, La Cisterna, Región Metropolitana, Chile",google
METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,CENTRO EDUCACIONAL SANTA CLARA,-33.5208241,-70.6571172,"Centro Educacional Santa Clara, 236, General Freire, Lo Ovalle, La Cisterna, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,COLEGIO ANTU,-33.5407833,-70.6775906,"Colegio Antu, 0750, Trinidad Ramírez, Villa El Trébol, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7970000, Chile",nominatim
METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,COLEGIO NACIONES UNIDAS,-33.5271174,-70.6738195,"Colegio Naciones Unidas, 0960, Isabel La Católica, Población Nueva España, La Cisterna, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",nominatim
